kingdom	phylum	class	order	family	genus	species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28861	s__GGB28861_SGB41531	t__SGB41531	cohort	Fp7	cohortFp7	1.8800741695922376	-0.10808160704519129	0.781056315207969	0.018002428448063768	0.5685994587222121	0.035680769466099896	0.5839519840304039	NA	linear	48	30
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridiaceae_unclassified	s__Clostridiaceae_bacterium	t__SGB41667	cohort	Fp7	cohortFp7	0.7916892682842589	-0.10808160704519129	0.3477111515589167	0.01605073492957798	0.5685994587222121	0.031843843767376395	0.5839519840304039	NA	linear	48	46
k__Bacteria	p__Firmicutes	c__CFGB77306	o__OFGB77306	f__FGB77306	g__GGB20146	s__GGB20146_SGB29427	t__SGB29427	genotype	Thy1-ASO	genotypeThy1-ASO	-2.4749170148514033	-0.31620717382497554	0.8354934660526316	0.014340131392595268	0.5685994587222121	0.028474623416833645	0.5839519840304039	NA	linear	48	42
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41475	cohort	Fp7	cohortFp7	0.6973710983278604	-0.10808160704519129	0.30558549588247613	0.015141383825417964	0.5685994587222121	0.030053506146687305	0.5839519840304039	NA	linear	48	44
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_unclassified_SGB59780	t__SGB59780	cohort	Fp7	cohortFp7	-5.221365335328695	-0.10808160704519129	1.7057796534448315	0.017221320960786435	0.5685994587222121	0.03414606802593845	0.5839519840304039	NA	linear	48	13
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB81415	s__GGB81415_SGB59846	t__SGB59846	cohort	Fp7	cohortFp7	1.9264446614574995	-0.10808160704519129	0.7922181426746819	0.01671196050457735	0.5685994587222121	0.03314463138524814	0.5839519840304039	NA	linear	48	32
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41427	treatment	Fp	treatmentFp	2.531500915910868	0.31267469423665295	0.8961305791693733	0.018154667102357802	0.5685994587222121	0.03597974226711816	0.5839519840304039	NA	linear	48	47
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB7268	cohort	Fp7	cohortFp7	1.3986325968947506	-0.10808160704519129	0.5986374718065982	0.017008452598796908	0.5685994587222121	0.03372761773778828	0.5839519840304039	NA	linear	48	45
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Pumilibacteraceae	g__Pumilibacter	s__Pumilibacter_sp_CLA_AA_M10	t__SGB41020	cohort	Fp7	cohortFp7	-1.0288722978483806	-0.10808160704519129	0.3550146760775186	0.016260691534827565	0.5685994587222121	0.03225697298046432	0.5839519840304039	NA	linear	48	44
k__Bacteria	p__Firmicutes	c__CFGB9512	o__OFGB9512	f__FGB9512	g__GGB42343	s__GGB42343_SGB59511	t__SGB59511	treatment	Fp	treatmentFp	2.2183094099329628	0.31267469423665295	0.6963980521655148	0.014190266618353653	0.5685994587222121	0.02817916957000734	0.5839519840304039	NA	linear	48	24
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__Bacteria_unclassified_SGB102200	t__SGB102200	treatment	benCom	treatmentbenCom	-1.2597345964042217	0.2205238020029287	0.586901985753943	0.017085929511776676	0.5685994587222121	0.017085929511776676	0.5221722134122927	NA	linear	48	48
