5c7657ee-666d-4545-a5f4-e3b97972700c	ef1f9867-c5fc-4ba0-838d-848b58467b10	d479236c-8606-41ad-b8e4-006d816e0494	612c986d-545e-45af-8807-2df49f08a01a	0d28bae3-3b00-457b-a62c-3d9edb9fae8a	adbacf26-5d01-459f-86e0-1967c4c3c9eb	d25be762-5047-437f-a749-1049b8be57a3	4f381a59-5b94-4500-a3e0-66a29d472108	76bc6a3b-9d77-4a38-a663-d1472b59c043	dfc17ebb-83f0-4a37-a961-974e60e5f57e	2bcd07f9-960c-4bf9-a147-93daa514d7e8	fdb23de2-cc37-43b6-97a7-b63fa41b3fd2	bec7eb37-dfcd-41d9-bdfc-0bc5ba8f8330	36ff5b45-340f-4508-97f8-2db37a2c0c1a	0fe3ff8e-33c6-4901-8926-4a941a907c76	b1c1e4d6-33bc-4e44-b0ac-1dee48a9c90b	fd90b87b-1ece-4b8b-8bac-a373b6bfc0d2	8cafea18-38fb-4044-aa6e-e3575baf4f75	9e528736-741f-4de9-9adf-e99566a3ec5c	e35b993e-9261-4c7c-ac5d-5598630adf6f	69d5e82f-530b-4de1-b71c-d97e4fee1b23	8026eead-3968-4929-8ac4-126ead00a55d	5a6ae85c-b6fe-4bed-9d79-2fc3d722416f	667fd635-ee7a-4d22-a128-8d7567559348	3a95fb07-9cd4-4410-ab14-6e08cbe8fb4d	64cfc38a-c2fe-4a3c-a92b-4d5eec3c9bec	7eac574e-7a22-47fe-9e95-027a9469978d	5155defe-cf3b-434d-a79b-f97cbd8b7bb3	a55db179-101c-459f-8fbf-a4d0de76765b	888698af-80c8-466d-9e54-b0e61d24495a	40fcafa2-7823-4086-902c-76edd44c8ad7	e76d515a-fbc3-4b37-b542-c6fe625bd623	f498cd34-8ff0-4a82-b15d-8688abc9435d	216699da-5299-480f-87a1-4c4c5ae57e7b	c88e4fdb-0d46-4ae4-b1e8-98933a35feeb	672ea0fc-3873-4ec8-9d2d-57f3c422c197	135f44a7-adf5-43f1-8c2d-4ba8f92187a2	253c2ac0-4eed-4fd8-8b7a-9b091fdec2fc	e9749d55-fecc-4517-a466-9ead9e6d8413	6f87b662-221b-4811-8fe4-c5237d03d957	f3035faf-d71d-4cb0-bb63-64d7b3c38491	2f242b7c-f644-4a6d-ae13-41f3a2d6f125	c80e6d15-520b-4bd0-a67a-62f8a17c035e	a6a8e3b9-4007-4fe4-a891-b85a100f0b29	3eff4ead-173f-43c0-8bf3-928eda3af235	f47bfcd5-7b4b-4670-980b-3e4c9c4a88cf	4a571d8f-049d-4057-8034-883f1fc99ab2	700a1335-1157-4209-88da-172a9d744849
1687.9344828651	2094.218166636	1442.5694027848	2479.7327028978	1959.3678223776	658.4201253526	995.5035857363	1818.7634440791	1149.0786656803	896.3817064771	1061.1654706506	1208.8167703103	2793.0039012912	1353.8951110549	1641.3280801431	1970.1178865655	1271.9237084216	1519.8937414893	1022.3225413857	1483.8998694797	2156.1242264024	1322.7380992925	2226.6571513747	3258.7242472719	2040.9631992692	1346.1169202091	936.38076461	1790.3232181182	2076.2930259813	1776.2964483362	2590.5812680886	1347.9599414905	1188.5275799687	3412.6327567345	1943.5366275727	1517.9091867961	1705.3566318259	3107.8226463993	2273.636302178	5285.1123396921	1866.5522261704	1105.2102494853	1168.9359967749	1068.3180446022	1403.6288661863	1249.8918610392	3123.802233223	2331.1044025831
1675.3699554731	0	0	0	0	0	0	0	1135.6444152507	1274.5951162872	0	0	0	0	0	0	1237.1077281138	0	1776.7708218985	0	0	0	848.8042701292	0	0	1220.3037288171	0	0	0	0	0	0	0	0	0	1507.0196919802	0	0	972.2117231605	693.5382750649	0	0	896.9464369343	0	0	0	0	0
1664.529868213	1591.4565395667	2001.7780757521	1469.8077841893	1737.383553245	1004.0247191426	1255.5581147162	1307.563158816	1837.1616486766	1627.2663960341	2528.3068698194	1787.1931452606	1301.4244901823	1491.1966403309	1831.7342611036	2317.9149806748	1915.8973228138	1979.7415780696	2293.5549002636	1442.6480698298	2091.0261596827	1499.8790952301	2116.6339173753	2410.6916075163	1229.0179535464	1878.676897767	1255.1008109596	1972.0947504053	2184.1917169341	1338.3532736941	1160.6047458611	1471.8330164231	2270.57861918	1904.0536382673	2601.6425390791	2273.2073996225	1707.5661400857	1911.7663215578	1811.5794616274	1794.6017986625	2630.9490926327	1791.1827550366	1597.4940978931	1561.2143057495	1757.9688795754	1741.2577910274	1140.7081597913	2217.790656759
1649.7937836821	683.4296434766	1816.9002450263	1651.8787742277	3083.5674781792	970.0470165068	2344.5904534684	3302.027310822	1543.7546950615	1207.045490961	1030.9079205326	860.0730730465	3192.5148685157	2261.0377947629	1128.7667146507	2697.1254923246	1075.300707032	1078.6851248198	1735.1465337685	2489.9210387533	4021.5500370454	3555.0308819482	2496.7972056715	3776.0503577504	908.2315784305	989.5602939214	1355.7238679985	1190.8835161258	1301.0474999487	4373.028324922	5114.2772245004	1653.9306083564	1212.2676691314	1741.4288371059	1538.0459784216	938.3472756186	1398.6560242941	3651.2429926255	7504.0017790285	3900.1676020644	2237.1276966502	1779.6490415119	1680.0241215463	992.9728336218	2008.094081552	802.8199656489	3610.8462270994	5520.7323014466
1617.3434882852	1291.132175348	1675.0054417218	1314.4421815601	1725.9879750636	836.6867999412	1137.078810805	966.8425104168	1307.0050692067	929.0987670669	1485.2976419855	1195.7515871996	1071.5084656998	881.8245855361	953.5936170598	770.1315516605	1109.2953399183	1175.9815744042	1535.5287970081	1051.2284707053	1033.9549315768	951.7727249582	1147.7431326479	2072.9029882041	609.396948584	1202.9462965911	1098.8879274566	1304.0198588678	1074.2455928742	1966.5614114147	1988.7437884441	860.0310429006	1306.4593903373	1243.3402170504	929.3960519777	1252.7278482964	788.1418683776	1315.115865923	1056.7631474254	1495.2916165451	1019.1854246935	1184.3227628515	1165.6450595571	1159.6986088651	1735.4206560396	1111.7799926937	1633.9300586575	831.9599974044
1612.1546435866	1985.2496226239	1702.5147325753	1149.9756340275	3118.9606997474	961.0669499454	2093.5557332855	1545.3512657974	1573.1840445319	787.7580130847	1123.7243045853	1058.5242104121	1949.6873448944	1425.1318829802	900.9140478805	648.7617062621	839.6342866176	1103.7869443466	1921.27274762	1561.4531730962	1578.544971913	1728.0210511421	2460.0135715748	3273.0410777819	797.7321149296	1187.350578061	795.819665925	1638.9546873842	1784.1094547626	3710.0802069915	3877.2635799449	930.7920960157	1389.2946182579	2276.4909683831	981.0331965078	1473.0350230859	1451.0883680561	2816.6873366871	1898.3476228422	2924.7556906677	1277.4094172312	1145.3250482524	1800.9024725298	1121.2120270939	2972.7810328862	1121.9881851565	3106.8045860075	1140.5645334249
1513.4820596461	996.756962494	2117.256016395	1358.2396065584	1716.0964038171	966.8281223485	1259.1601303921	2154.7018432103	1465.7301720473	807.4635586171	862.7452237043	1078.8455727973	1522.8028195055	1087.7823445037	928.4773720271	1427.1450063216	867.0626235661	1065.0499959285	1867.943177802	1511.8407025528	2801.4207542877	2496.0435530366	2148.9830904979	2289.6155097668	1190.3830625885	1019.2468649169	1118.1794733096	1578.4747362551	1531.4302578167	2529.3283330771	2100.2339011733	1157.0500263771	1067.8399429104	1997.9119469005	1108.9460651303	1278.0783006104	1432.3178777799	3052.2163399474	2570.4340997209	1693.7543791697	1867.3123476593	1927.6698464084	1618.5783906037	1016.4860788105	1995.6094557845	917.4520258679	2149.3082650801002	2635.0159382702
1497.4941689763	1702.6786496448	2328.2506998542	1692.4061697703	2179.571059651	1155.5291924826	1266.6515897591	3175.2387163346	2177.260241854	1780.7471367336	1356.1278287173	1422.1068176729	2483.8779374064	1445.2124109301	1322.2013933693	2542.6048105782	1110.2507137336	1581.1843619777	2520.2181738801	2722.8535113637	4109.4559008401	3484.995987386	2884.0656538117	2320.3903098431	1165.2704951458	1042.5804777416	1369.9120725169	1733.9034796601	1491.0755257906	2713.7563522793	2199.6196467702	1982.6828134121	1437.6141444762	2430.1298845659	1456.832164626	1574.3737745375	2062.2972679645	3325.5553384288	4380.3269738588	3767.485063943	2535.5294908611	2792.0156188178	2299.718689799	989.5280445003	2073.6850121488	1110.3979202631	2242.1323853846	3961.707831196
1469.0168744395	597.8633887263	1467.575155178	1214.0805606162	853.591045754	771.1229082343	925.3029730158	648.2305932004	1150.1478119765	819.6295877264	1217.0567715953	903.0983548403	696.883438437	727.9920460405	748.4324884259	843.0954436102	1062.6786872305	1456.3281394928	1126.3153433772	653.500055309	1310.5154461759	906.7269058134	638.1914434096	790.757392153	717.7048957633	1058.2493566222	870.0405514613	1201.1627617528	1594.2597043776	761.1446068627	456.867723079	895.8603243	1477.8668229093	880.8999415171	1380.0476265075	1481.5182715969	1013.8290894646	541.1231413158	650.0630933905	624.1190089464	1077.8185646413	1296.7871582262	602.2926319241	890.3871129754	986.1221350536	935.539467449	483.6842525586	1120.0703049678
1419.7315972865	2865.4333441538	2371.6700697618	1693.2678938055	1425.2508673328	715.4139082244	1209.6112773115	1138.0482948996	1429.884868503	630.6613110889	907.0200029184	1077.4053382939	1967.53982998	758.93027190989994	748.3918453623	727.089449692	675.7463237432	1025.6248318057	1485.2192365238	1532.9074086999	2649.8240609905	1310.1087635338	2558.5149235193	3091.5464439407	1720.5962305555	1236.4700441553	805.710748849	1903.9066118988	2044.8108084395	2403.3527504298	3350.6037069036	666.9831829083	1346.6692278063	2825.5077129893	1077.3062614873	1540.2675865317	2221.7418982612	3286.2449992567	1317.9816528193	4499.6965280072	1089.5712348572	1134.4743280624	1732.4524434715	812.5236508657	1466.9651045192	690.6846813121	3053.2805872142	1447.91631492
1350.6431452765	547.6423260703	1500.3674610523	1298.2372615824	1030.9823233336	903.636962085	839.2931231875	757.6974356116	1014.0335433657	896.7319881588	1333.5419024242	1200.5849915396	820.1774432192	840.5888762107	832.707840881	1132.9005449537	1193.3739452595	1241.0626219733	1808.5490739428	690.2744922307	1031.4355587771	948.1705690049	820.1985890933	1765.5948821197	607.7238442291	1033.1338399373	1188.2884692608	1273.0975081722	1185.6866889096	1020.622941856	598.6768092027	1031.2693057563	1372.835173124	1107.4781993098	1180.0464924728	1606.729118565	900.3984833152	771.527552258	914.7588508025	850.3125484233	945.405851229	1034.95693572	818.4476146556	1011.9388560149	1145.8969656018	1008.7840000116	516.835430444	676.1676041606
1307.320242483	508.7093427987	1294.1380099908	1081.5900941722	737.4473872368	704.1466364784	806.1479873833	560.8410162015	1007.6756848953	745.7691005559	1097.1915713489	808.6937410294	596.8209115121	636.5728618579	654.7008555203	691.6450055887	973.0294485767	1331.4804948647	1000.1080878557	562.5695019456	1131.2780606013	789.4578619923	541.4970384204	668.1034980985	620.3171834553	958.9173200817	791.0070942556	1047.5331579056	1422.5135876607	649.3236483715	384.6093475844	822.2172027104	1328.9218171565	753.3816757198	1245.6265947195	1364.3162027612	877.6919230896	457.2329069337	556.3346738814	527.6058820943	971.927573945	1158.2582027553	514.1106023539	799.1896715578	854.8785730664	855.6047095717	408.6105387424	982.2722027034
1300.3932211576	1111.9986285741	1209.140615551	920.3496711941	2832.4359281109	907.9664129862	2071.0167675881	1322.4520755991	1228.2862448445	251.9823100327	237.6128293919	51.2861581402	1223.2138188002	674.5743989947	329.7587201571	102.2303903565	269.0392737656	462.3196513364	347.2701204453	1132.5431987066	500.9023113275	1043.1265856358	1043.7122400419	2773.8762404806	209.6943304949	388.6999071093	338.5735321324	1259.3219030124	732.9469071782	2592.1398820567	2351.8867212931	663.7626968652	428.9081908173	1074.0649639456	430.8330179944	407.3313953004	374.1749366248	1106.7521684501	1246.7924086825	1815.7623780898	278.7721015519	424.3242198981	878.4305227032	742.4301167444	2533.6805718757	422.1722888483	1923.7810207015	394.4896097868
1300.3932211576	1111.9986285741	1209.140615551	920.3496711941	2832.4359281109	907.9664129862	2071.0167675881	1322.4520755991	1228.2862448445	251.9823100327	237.6128293919	51.2861581402	1223.2138188002	674.5743989947	329.7587201571	102.2303903565	269.0392737656	462.3196513364	347.2701204453	1132.5431987066	500.9023113275	1043.1265856358	1043.7122400419	2773.8762404806	209.6943304949	388.6999071093	338.5735321324	1259.3219030124	732.9469071782	2592.1398820567	2351.8867212931	663.7626968652	428.9081908173	1074.0649639456	430.8330179944	407.3313953004	374.1749366248	1106.7521684501	1246.7924086825	1815.7623780898	278.7721015519	424.3242198981	878.4305227032	742.4301167444	2533.6805718757	422.1722888483	1923.7810207015	394.4896097868
1241.1485072027	629.4275161768	1506.5050584546	1465.5799013013	1898.5196154165	972.8160772445	1654.3310078418	1649.4598593886	1330.7504353072	1165.8119421609	1196.0678515516	1131.1795733861	1309.4214715893	1305.3847286335	908.3310040113	1725.3932699399	1007.2843422389	1161.5807119394	1626.8480658008	1227.1584397069	1675.7324018224	1391.0230202179	1255.8468362553	2928.6429977859	697.8844104313	1003.5059552943	1152.2224104445	1425.9610318133	1247.1035840874	2371.0190079491	2077.3493334753002	1253.4205485298	1426.2119618936	824.7775848325	1469.0392829671	1129.6047440867	1055.6501970871	1120.6550325524	1638.3380007479	1170.3995025828	1665.0232161575	1422.3462125072	1103.7223508666	928.4885398247	1671.7411077224	1158.7232022923	1830.1288328825	1360.7155272777
1234.4577050694	660.206211953	1677.7609611964	608.2028484032	2910.5714823946	752.1460133618	2425.6216306105	3170.9534756513	1767.2234238302	602.0425040301	703.933594267	629.1328041339	2867.1921841651	835.3464518797	800.4301167439	1862.8704029825	532.3012370454	419.3250489629	993.887743876	2342.2514648312	5247.4594225935	3869.780342987	2397.667770008	2132.2703995096	1179.5342520734	624.6459915993	875.2091645522	1853.3837225454	1472.6549652757	4132.8985881208	4472.5090529959	1108.9653887481	313.1002354503	2285.682041471	690.8818566112	492.371299479	1393.5982533655001	4179.2825235694	7664.2190110713	4375.3838067387	1101.4821907326	2459.740068307	2221.7112945753	693.4971968735	3216.0775050447	580.0624317461	3543.8546307234	5204.9203559544
1232.3810706045	1139.3086613135	1326.8636606014	946.1980182119	2416.2208146688	615.491139661	1590.2078128564	1020.6014329853	1248.6162198035	196.6907332823	134.9211759173	169.0149719526	1078.6890700382	618.7885546153	280.6434350704	290.4386884703	286.75300572	392.8116314305	878.7511567464	1251.7459512676	1173.0047725063	1465.39327426	2067.3678527144	2775.5586832469	538.2038966011	371.9456489675	312.4867948647	1166.1188344133	747.4987114681	2778.8060409849	3051.4952033216	682.26609578	418.957399864	1906.7748123455	282.7031379473	607.39752994	868.0195071134	2430.602209418	1661.0044968683	2646.882546714	498.142894103	820.1001951996	1354.3855721642	689.6279444305	2178.8014010471	465.5354727708	2407.4880801149	967.2399062672
1209.6418351256	1176.5761894916	1335.1474612456	1031.3587169104	1940.4985211653	776.1833277512	1649.367276366	2190.2784187219	1404.082605102	464.841056484	545.0369539608	333.8251230188	1960.3527864484	695.5556036608	477.7643660208	809.3881012302	596.4630223039	601.551263404	1213.8815557621	1646.4284062511	2588.931715007	2307.9413746022	1981.0861429817	3515.5592258185	686.7717722472	604.7218896218	712.1070527212	1131.3279094632	892.3417026705	2240.064861828	1786.1220273798	876.0295169614	714.4863198614	1496.9592932825	542.0221271758	840.2332337643	1020.7662948355	1979.333585862	3378.8464780133	2294.3210039072	905.7293796096	1218.5288987077	1325.3192245588	798.3774604256	1887.1781224424	621.339446815	1578.8777265669	2656.7771201707
1208.6093926246	551.2554901881	907.0013100319	1130.6292285889	741.3563031509	924.1985279504	701.4166921383	591.4357974666	790.7448544368	980.0425315973	1152.4328287229	957.1020251618	494.5222346935	351.412118735	655.0681274147	738.7440989885	806.4704987796	1023.3291823508	1214.7104599208	470.7350633256	1108.9626745941	783.3358946211	737.1664145426	904.8728582939	493.5972313064	919.728158362	892.2563418596	679.1138370271	850.5229392907	547.7185367367	336.9474151581	699.5589344459	1398.8658159926	747.7538642654	924.4500675284	1090.9377150265	672.9049375548	761.7361668097	801.4484765053	535.448374206	1106.5647261761	1005.894769521	648.6602454711	520.3968991868	1273.8634683283	887.0882620594	468.4420601234	604.6072184596
1149.7488655352	1654.5417797034	1041.3889145682	1610.9309688167	1412.2608326275	429.2201938279	725.2150154458	1277.3255885714	817.2299658832	555.05249648	693.6006104321	777.4399327243	2107.1754614579	825.8453935301	1018.6909169275	1189.2240324363	815.3411183484	968.6255358539	708.2372222064	1084.4768379593	1610.8889787953	969.2032919668	1687.3694003927	2351.6775341077	1470.4264034639	864.8341316165	609.5425355337	1254.5377751904	1422.9556559864	1330.7425117634	1978.2941901226	872.384898785	773.8776323508	2720.1507588988	1170.2067274807	991.8811055016	1233.051091611	2331.3724116139	1692.3338818343	4466.3417889342	1192.6398531259	787.3633242873	866.8390644815	732.7413265826	1014.6232625306	781.2778075858	2394.2581747986	1678.2830717395
1149.7488655352	1654.5417797034	1041.3889145682	1610.9309688167	1412.2608326275	429.2201938279	725.2150154458	1277.3255885714	817.2299658832	555.05249648	693.6006104321	777.4399327243	2107.1754614579	825.8453935301	1018.6909169275	1189.2240324363	815.3411183484	968.6255358539	708.2372222064	1084.4768379593	1610.8889787953	969.2032919668	1687.3694003927	2351.6775341077	1470.4264034639	864.8341316165	609.5425355337	1254.5377751904	1422.9556559864	1330.7425117634	1978.2941901226	872.384898785	773.8776323508	2720.1507588988	1170.2067274807	991.8811055016	1233.051091611	2331.3724116139	1692.3338818343	4466.3417889342	1192.6398531259	787.3633242873	866.8390644815	732.7413265826	1014.6232625306	781.2778075858	2394.2581747986	1678.2830717395
1147.8499146959	1730.6978866119	1077.4012059367	812.8003610131	1176.1384543457	597.2192519346	728.0876077023	673.7471467977	1381.844688789	1210.5262772047	2041.1906458885	1504.096064113	886.5430089458	1266.012915481	1188.7115917635	966.4633512842	848.0351832671	1633.1520153127	1177.4668961389	1024.7260001313	1508.5091955724	1118.8406260606	1940.1411838046	1661.7723674275	929.4707620006	1360.676797709	499.7675641527	1182.6575614775	1575.3054315364	919.5053077328	709.7539831058	633.7371052349	928.1276358841	1527.6063177801	1020.2560966692	1562.3064679746	1286.1746703835	1696.6000229357	1006.0115343763	1420.2189230532	1546.0411773735	1273.6107665008	1217.0970431374	1016.406861796	1469.6014932692	1261.3241060555	1005.4845709986	1210.4531916757
1133.9789816249	1245.9051030928	973.5816765615	1066.4208605858	1393.7225338513001	427.7713335717	1223.9721679771	761.555237981	1008.1880585921	724.6298340952	873.0020743221	672.9835103524	1289.0411981646	631.3060766504	666.0473615394	828.8083447147	739.8222774049	663.1058942174	816.9762245204	650.2178275842	1352.4899451325	799.8341928584	1046.6117744299	2087.2084463333	671.6287819428	696.3413753843	485.81334671770003	1193.3078546078	1010.2028300739	1429.357840203	1892.2107516191	580.7350550182	913.3685275847	1342.5898143083	694.8834442053	774.9004135337	728.6131356271	1441.3320528041	1218.6608572498	2396.4614178834	706.1139222096	1042.5286708109	830.5911871405	584.3376337255	1533.0097444036	729.6707590248	1169.4559547616	668.7225908645
1132.3620965658	1017.5817330836	1298.1181897831	1052.4657694843	1803.7774658004	759.4428375375	1169.7979386177	947.6344503362	1230.2554270068	797.8648768286	1107.0224176927	749.6165485559	1214.7945249915	584.1087095104	863.6607778091	652.1449678415	638.4569991045	954.8498469526	1272.8384084291	800.7219189435	1041.3023174059	963.2668650271	1495.6469347192	2411.0461517512	658.4535768687	808.9267182771	516.5278690145	1163.9765512748	1159.9200071323	2129.5075120062	2236.1868186975	810.0455894197	779.7592903203	1251.096332321	936.3784013775	1142.9383306984	871.989960103	1325.104776921	1208.7015782425	2230.7249977457	933.5085938366	1004.6341537195	886.7564750995	865.1782765652	1875.785879721	834.3342589417	1940.2618047214	832.9710217733
1129.8339080668	418.6977618936	965.5653980841	1265.6459851982	825.954283168	940.1509434781	773.7378099237	641.010980821	888.5901467988	1044.4336399802	1207.1100114934	1046.0909905575	719.3376797758	717.8535399861	1151.8006932092	1532.3252984662	1789.1937767442	1107.1542497411	1459.8557155529	519.9927785757	880.5079488326	701.7953953132	747.644356868	1502.0235572652	517.9659581477	1058.3588782182	844.3849757527	923.686800148	1055.1247013566	493.3387663415	470.7854859647	923.5806496482	1280.3417038157	616.7695774636	1262.3033209681	1704.97897939	1047.8705895626	544.0008125559	1134.889720753	648.4442806297	1860.6997239732	982.0864207505	584.9869015332	838.4049468861	1075.8350691372	1327.3983581306	505.3944830583	1350.343642621
1124.5211028681	636.7009413138	784.1440470448	1557.9548607603	1300.0415053573	716.1091031825	1019.1764922187	882.8498603076	1349.51907738	1346.4608479269	1725.6446910306	1261.891196511	802.1979327387	845.499133826	1307.983736429	1170.9024896096	746.4135446411	1470.0144331777	901.1823671178	611.277914658	948.3276954729	770.7761528217	831.2659302074	1056.1778995947	367.081361294	779.5502368489	536.1438792081	624.971722869	1162.7904460544	2208.8427478648	2280.285708882	1572.0223260995	1250.2914608538	728.0584373726	765.5538266715	918.9874290868	895.8083342925	746.9971927405	1325.0763812183	1204.4214855664	1179.2162182431	1294.685053504	751.798052085	882.7051784203	1078.9330556974	746.0231970026	1625.8846323814	803.4466977152
1110.2247001988	843.0510053272	1362.806417669	1020.1051848437	2290.9242010753	590.7370005825	1654.687673289	1345.3102848021001	1233.7928644058	153.9730619569	100.3426546907	207.495120541	1567.2912141556	649.0593387755	209.8449215871	677.5494230133	236.0340612889	283.8557897222	983.8728088961	1577.5565841878	1864.5259396758	2014.7347139138	2163.4000690896	3073.2361750582	697.3498075091	327.191757769	630.8093756171	953.7238437156	742.8150566265	2807.8181238952	3123.7299112436	852.93220952	433.1888830467	1772.8329141462	217.4604058363	464.8439514034	1048.7905189689	2609.9715058677	2592.9934369789	2940.3616952456	887.6873181219	1184.6474525944	1259.56568236	543.008854894	1846.4050366427	329.4437602221	2402.9959550567	1496.4919789748
1108.6216531654	565.2166294655	730.0648758198	695.8554568878	773.808091236	413.6679559366	704.3865326105	428.2352471561	940.530392443	555.7678698189	656.1530230786	693.9857057478	747.4006431623	894.1462420773	907.2423572995	1022.434131122	624.5013940042	913.8317424418	740.4942072365	563.4185570346	771.3345715988	672.0183301689	816.0478925073	675.4374318496	466.6889809977	740.8742264516	509.3695768778	1057.2151618064	1275.6636098664	533.4796824618	359.5028828383	601.067864405	701.6073560701	642.2691976136	1242.1225462882	1095.7258094697	642.2805210434	596.7892755093	571.1228788411	303.8974619831	575.3241373649	644.8122504822	362.1154946825	608.7602383014	1106.9937157391	822.0054142476	503.2048002295	798.6041585041
