"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB40984"	"treatment"	"benCom"	"treatmentbenCom"	-4.51815880897193	0	2.17385083222958	0.0376713795913682	0.507374847940503	0.0739236263424194	0.497903850778946	NA	"prevalence"	16	10
"t__SGB41001"	"treatment"	"benCom"	"treatmentbenCom"	-3.01693448117805	0	2.14926766469634	0.160407168421051	0.507374847940503	0.0817375721874774	0.497903850778946	NA	"prevalence"	16	13
"t__SGB41002"	"treatment"	"benCom"	"treatmentbenCom"	1.75785791755184	0	1.18681020099602	0.13856346646622	0.507374847940503	0.257927098693305	0.540911714814353	NA	"prevalence"	16	11
"t__SGB41016"	"treatment"	"benCom"	"treatmentbenCom"	-3.01693448117805	0	2.14926766469634	0.160407168421051	0.507374847940503	0.063877012985613	0.497903850778946	NA	"prevalence"	16	13
"t__SGB41022"	"treatment"	"benCom"	"treatmentbenCom"	1.75785791755184	0	1.18681020099602	0.13856346646622	0.507374847940503	0.257927098693306	0.540911714814353	NA	"prevalence"	16	11
"t__SGB41251"	"treatment"	"benCom"	"treatmentbenCom"	-3.01693448117806	0	2.14926766469634	0.160407168421049	0.507374847940503	0.295083877161239	0.55044492470463	NA	"prevalence"	16	13
"t__SGB41402"	"treatment"	"benCom"	"treatmentbenCom"	2.23743099781372	0	1.19837335813443	0.0618936713906809	0.507374847940503	0.119956516223144	0.497903850778946	NA	"prevalence"	16	6
"t__SGB41410"	"treatment"	"benCom"	"treatmentbenCom"	-2.77950916508325	0	1.24192359754471	0.0252166366489299	0.507374847940503	0.0497973945339756	0.497903850778946	NA	"prevalence"	16	7
"t__SGB41443"	"treatment"	"benCom"	"treatmentbenCom"	-2.23743099781372	0	1.19837335813443	0.0618936713906812	0.507374847940503	0.119956516223145	0.497903850778946	NA	"prevalence"	16	6
"t__SGB41455"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117805	0	2.14926766469634	0.16040716842105	0.507374847940503	0.16040716842105	0.497903850778946	NA	"prevalence"	16	3
"t__SGB41457"	"treatment"	"benCom"	"treatmentbenCom"	-3.01693448117806	0	2.14926766469634	0.160407168421049	0.507374847940503	0.119130891606555	0.497903850778946	NA	"prevalence"	16	13
"t__SGB41473"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117805	0	2.14926766469634	0.16040716842105	0.507374847940503	0.16040716842105	0.497903850778946	NA	"prevalence"	16	3
"t__SGB41477"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117805	0	2.14926766469634	0.16040716842105	0.507374847940503	0.16040716842105	0.497903850778946	NA	"prevalence"	16	3
"t__SGB41478"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117805	0	2.14926766469634	0.16040716842105	0.507374847940503	0.16040716842105	0.497903850778946	NA	"prevalence"	16	3
"t__SGB41480"	"treatment"	"benCom"	"treatmentbenCom"	-3.01693448117806	0	2.14926766469634	0.160407168421049	0.507374847940503	0.269143447847603	0.55044492470463	NA	"prevalence"	16	13
"t__SGB41498"	"treatment"	"benCom"	"treatmentbenCom"	-3.97608064170184	0	2.14926766469635	0.0643178776245772	0.507374847940503	0.0643178776245772	0.497903850778946	NA	"prevalence"	16	5
